eventID ,case Spend area text,case Company,case Document Type,case Sub spend area text,case Purchasing Document,case Purch. Doc. Category name,case Vendor,case Item Type,case Item Category,case Spend classification text,case Source,case Name,case GR-Based Inv. Verif.,case Item,case concept:name,case Goods Receipt,event User,event org:resource,event concept:name,event Cumulative net worth (EUR),event time:timestamp
8310761717760,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,20,4507000846_00020,True,NONE,NONE,Vendor creates invoice,371.0,05-01-2017 23:59:00.000
8315056685056,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,30,4507000846_00030,True,NONE,NONE,Vendor creates invoice,449.0,05-01-2017 23:59:00.000
8319351652352,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,40,4507000846_00040,True,NONE,NONE,Vendor creates invoice,65.0,05-01-2017 23:59:00.000
8327941586944,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,60,4507000846_00060,True,NONE,NONE,Vendor creates invoice,69.0,05-01-2017 23:59:00.000
8336531521536,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,80,4507000846_00080,True,NONE,NONE,Vendor creates invoice,499.0,05-01-2017 23:59:00.000
8340826488832,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,90,4507000846_00090,True,NONE,NONE,Vendor creates invoice,520.0,05-01-2017 23:59:00.000
8345121456128,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,100,4507000846_00100,True,NONE,NONE,Vendor creates invoice,117.0,05-01-2017 23:59:00.000
8349416423424,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,110,4507000846_00110,True,NONE,NONE,Vendor creates invoice,98.0,05-01-2017 23:59:00.000
8353711390720,Sales,companyID_0000,Standard PO,Products for Resale,4507000846,Purchase order,vendorID_0108,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0108,False,120,4507000846_00120,True,NONE,NONE,Vendor creates invoice,74.0,05-01-2017 23:59:00.000
1078410453450752,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,Purchase order,vendorID_1864,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1788,False,10,4508076155_00010,False,NONE,NONE,Vendor creates invoice,1887.0,25-01-2017 23:59:00.000
536870912000,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000100,Purchase order,vendorID_0053,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0053,True,1,2000000100_00001,True,NONE,NONE,Vendor creates invoice,7815013.0,31-01-2017 23:59:00.000
170548856356864,Logistics,companyID_0000,Standard PO,Sea,4507012263,Purchase order,vendorID_0548,Subcontracting,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0532,False,10,4507012263_00010,True,user_329,user_329,Create Purchase Requisition Item,0.0,04-02-2017 00:00:00.000
357629041836032,Logistics,companyID_0000,Standard PO,Sea,4507024629,Purchase order,vendorID_0548,Subcontracting,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0532,False,10,4507024629_00010,True,user_329,user_329,Create Purchase Requisition Item,0.0,04-02-2017 00:00:00.000
132040179580928,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,28-02-2017 23:59:00.000
1077023179014144,Others,companyID_0003,Framework order,Government payments,4507075976,Purchase order,vendorID_1698,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1622,False,10,4507075976_00010,False,NONE,NONE,Vendor creates invoice,14443.0,01-03-2017 23:59:00.000
1000727379968,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,1,2000000157_00001,True,NONE,NONE,Vendor creates debit memo,987.0,13-03-2017 23:59:00.000
1000727379969,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,1,2000000157_00001,True,NONE,NONE,Vendor creates invoice,987.0,13-03-2017 23:59:00.000
132040179580929,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,31-03-2017 23:59:00.000
295352016044032,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,50,4507020620_00050,True,NONE,NONE,Vendor creates invoice,4689.0,18-04-2017 23:59:00.000
295343426109440,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,30,4507020620_00030,True,NONE,NONE,Vendor creates invoice,442.0,18-04-2017 23:59:00.000
295334836174848,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,10,4507020620_00010,True,NONE,NONE,Vendor creates invoice,476.0,18-04-2017 23:59:00.000
295339131142144,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,20,4507020620_00020,True,NONE,NONE,Vendor creates invoice,1426.0,18-04-2017 23:59:00.000
295356311011328,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,60,4507020620_00060,True,NONE,NONE,Vendor creates invoice,8002.0,18-04-2017 23:59:00.000
295347721076736,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,40,4507020620_00040,True,NONE,NONE,Vendor creates invoice,4572.0,18-04-2017 23:59:00.000
295364900945920,Sales,companyID_0000,Standard PO,Products for Resale,4507020620,Purchase order,vendorID_0270,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0263,False,80,4507020620_00080,True,NONE,NONE,Vendor creates invoice,12720.0,18-04-2017 23:59:00.000
1005022347265,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,2,2000000157_00002,True,NONE,NONE,Vendor creates debit memo,987.0,27-04-2017 23:59:00.000
1005022347264,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,2,2000000157_00002,True,NONE,NONE,Vendor creates invoice,987.0,27-04-2017 23:59:00.000
20671677595648,,companyID_0000,Standard PO,,4507001695,Purchase order,vendorID_0251,Standard,"3-way match, invoice before GR",,sourceSystemID_0000,vendor_0062,False,10,4507001695_00010,True,NONE,NONE,Vendor creates invoice,13946.0,09-05-2017 23:59:00.000
1009317314560,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,3,2000000157_00003,True,NONE,NONE,Vendor creates debit memo,997.0,11-05-2017 23:59:00.000
1009317314561,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,3,2000000157_00003,True,NONE,NONE,Vendor creates invoice,997.0,11-05-2017 23:59:00.000
536870912001,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000100,Purchase order,vendorID_0053,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0053,True,1,2000000100_00001,True,NONE,NONE,Vendor creates invoice,7815013.0,25-05-2017 23:59:00.000
132040179580930,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,28-05-2017 23:59:00.000
132040179580931,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,31-05-2017 23:59:00.000
11819749998592,Logistics,companyID_0000,Framework order,Other Logistics Services,4507001097,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507001097_00010,True,NONE,NONE,Vendor creates invoice,43301.0,31-05-2017 23:59:00.000
1013612281856,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000157,Purchase order,vendorID_0081,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0081,False,4,2000000157_00004,True,NONE,NONE,Vendor creates invoice,997.0,05-06-2017 23:59:00.000
188123862532096,Enterprise Services,companyID_0000,EC Purchase order,ICT Software,2000013464,Purchase order,vendorID_1230,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_1174,True,1,2000013464_00001,True,NONE,NONE,Vendor creates invoice,434.0,21-06-2017 23:59:00.000
132040179580932,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,30-06-2017 23:59:00.000
296906794205184,Logistics,companyID_0000,Framework order,Express,4507020761,Purchase order,vendorID_1384,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_1321,True,10,4507020761_00010,True,NONE,NONE,Vendor creates invoice,8660.0,17-07-2017 23:59:00.000
11819749998593,Logistics,companyID_0000,Framework order,Other Logistics Services,4507001097,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507001097_00010,True,NONE,NONE,Vendor creates invoice,43301.0,30-07-2017 23:59:00.000
132040179580933,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,31-07-2017 23:59:00.000
296906794205185,Logistics,companyID_0000,Framework order,Express,4507020761,Purchase order,vendorID_1384,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_1321,True,10,4507020761_00010,True,NONE,NONE,Vendor creates invoice,8660.0,14-08-2017 23:59:00.000
601553119477760,Additives,companyID_0000,Standard PO,Driers & Antiskinning Agents,4507041896,Purchase order,vendorID_0616,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0143,False,10,4507041896_00010,True,NONE,NONE,Vendor creates invoice,67342.0,18-08-2017 23:59:00.000
1076932984700928,Real Estate,companyID_0003,Framework order,Real Estate - To Be Approved,4507075969,Purchase order,vendorID_1691,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1615,False,20,4507075969_00020,False,NONE,NONE,Vendor creates invoice,694.0,18-08-2017 23:59:00.000
132040179580934,Logistics,companyID_0000,Standard PO,Other Logistics Services,4507009482,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507009482_00010,True,NONE,NONE,Vendor creates invoice,10409.0,31-08-2017 23:59:00.000
129098126983168,Logistics,companyID_0000,Standard PO,Road Packed,4507009254,Purchase order,vendorID_0538,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0522,True,10,4507009254_00010,True,NONE,NONE,Vendor creates invoice,7811.0,31-08-2017 23:59:00.000
11819749998594,Logistics,companyID_0000,Framework order,Other Logistics Services,4507001097,Purchase order,vendorID_0467,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0452,True,10,4507001097_00010,True,NONE,NONE,Vendor creates invoice,43301.0,31-08-2017 23:59:00.000
455266533376,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000084,Purchase order,vendorID_0046,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0046,False,1,2000000084_00001,True,NONE,NONE,Vendor creates invoice,418.0,31-08-2017 23:59:00.000
1078419043385344,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,Purchase order,vendorID_1864,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1788,False,30,4508076155_00030,False,NONE,NONE,Vendor creates invoice,1887.0,08-09-2017 23:59:00.000
4084513898496,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,Vendor creates invoice,529589.0,21-09-2017 23:59:00.000
1077018884046848,Enterprise Services,companyID_0003,Framework order,Insurances,4507075975,Purchase order,vendorID_1697,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1621,False,20,4507075975_00020,False,NONE,NONE,Vendor creates invoice,1314.0,25-09-2017 23:59:00.000
4191888080896,Logistics,companyID_0000,Framework order,Sea,4507000454,Purchase order,vendorID_0218,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0214,True,10,4507000454_00010,True,NONE,NONE,Vendor creates invoice,308997.0,28-09-2017 23:59:00.000
4191888080897,Logistics,companyID_0000,Framework order,Sea,4507000454,Purchase order,vendorID_0218,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0214,True,10,4507000454_00010,True,NONE,NONE,Vendor creates debit memo,308997.0,28-09-2017 23:59:00.000
129098126983169,Logistics,companyID_0000,Standard PO,Road Packed,4507009254,Purchase order,vendorID_0538,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0522,True,10,4507009254_00010,True,NONE,NONE,Vendor creates invoice,7811.0,29-09-2017 23:59:00.000
129093832015872,Logistics,companyID_0000,Standard PO,Road Packed,4507009253,Purchase order,vendorID_0538,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0522,True,10,4507009253_00010,True,NONE,NONE,Vendor creates invoice,34641.0,29-09-2017 23:59:00.000
398439821082625,Logistics,companyID_0000,Framework order,Sea,4507027474,Purchase order,vendorID_1442,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_1377,True,10,4507027474_00010,True,NONE,NONE,Vendor creates invoice,372741.0,10-10-2017 23:59:00.000
4007204487168,Logistics,companyID_0000,Framework order,Sea,4507000430,Purchase order,vendorID_0201,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0198,True,10,4507000430_00010,True,NONE,NONE,Vendor creates invoice,3348498.0,11-10-2017 23:59:00.000
49748606189568,Others,companyID_0000,Standard PO,Packaging,4507003733,Purchase order,vendorID_0354,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0345,False,10,4507003733_00010,True,NONE,NONE,Vendor creates invoice,658.0,19-10-2017 23:59:00.000
9191230013440,Logistics,companyID_0000,Framework order,Road Packed,4507000879,Purchase order,vendorID_0388,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0377,True,110,4507000879_00110,True,NONE,NONE,Vendor creates invoice,879504.0,23-10-2017 23:59:00.000
4196183048192,Logistics,companyID_0000,Framework order,Road Packed,4507000455,Purchase order,vendorID_0219,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0215,True,10,4507000455_00010,True,NONE,NONE,Vendor creates invoice,12353.0,23-10-2017 23:59:00.000
24880745545728,Logistics,companyID_0000,Framework order,Road Packed,4507001973,Purchase order,vendorID_0388,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0377,True,10,4507001973_00010,True,NONE,NONE,Vendor creates invoice,2868968.0,26-10-2017 23:59:00.000
